folio_vivienda,fecha,municipio,ageb,centralidad,problema_movilidad_principal,problema_tp_principal,personas_en_vivienda,tenencia_vivienda,ingreso_mensual_hogar,n_autos_camionetas,n_motos,n_bicicletas,donde_estacionan,informante_principal,tiene_internet,dispuesto_participar_futuro,ponderador,ultimo_estudio_jefe_hogar,prob_education_no_estudio,prob_education_primaria_completa,prob_education_secundaria_completa,prob_education_carrera_tecnica,prob_education_preparatoria_completa,prob_education_licenciatura_completa,prob_education_posgrado,puntos_ultimo_estudio_jefe_hogar,modelo_puntos_ultimo_estudio_jefe_hogar,puntos_internet,puntos_numero_autos_camionetas,ingreso_hogar,educacion_jefe,edad_jefe,sexo_jefe,prob_workers_0,prob_workers_1,prob_workers_2,prob_workers_3,prob_workers_4_mas,prob_bathrooms_0,prob_bathrooms_1,prob_bathrooms_2_mas,prob_rooms_1,prob_rooms_2,prob_rooms_3,prob_rooms_4_mas,modelo_puntos_14_anos_trabajo_mes,modelo_puntos_banos_completos,modelo_puntos_cuartos_dormir,puntos_amai_total,nivel_socioeconomico_amai,prob_nse_micro_e,prob_nse_micro_d,prob_nse_micro_d_mas,prob_nse_micro_c_menos,prob_nse_micro_c,prob_nse_micro_c_mas,prob_nse_micro_ab,nse_micro_probability_sum,municipio_nse_ageb,localidad,ageb_nse_ageb,e_probability,d_probability,d_mas_probability,c_menos_probability,c_probability,c_mas_probability,ab_probability,nivel_socioeconomico_amai_calibrado
13390,2023-04-03 00:00:00+00:00,Tlajomulco,1409700010532,11F,,,1,Propia,"$7,001 y $10,000",0,0,0,,Jefe del hogar,No,No,54,Preparatoria Completa,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,27.0,0,0,"$7,001 y $10,000",27.0,59,Hombres,0.0883919484127732,0.8983573768998877,0.0087376825057749,0.0030074269386614,0.001505565242902,0.2482893511269773,0.6663081956531145,0.0854024532199081,0.6117837150473,0.2763329464837308,0.0870663180098679,0.0248170204591012,13.976409930172789,20.00531199701043,12.199333151046163,73.18105507822939,D,0.019491300555335524,0.8812309016275546,0.09546202560846906,0.0036335612416063074,0.0001822109670337206,0.0,0.0,0.9999999999999992,97,1,0532,0.009554140127388535,0.24522292993630573,0.20222929936305734,0.2356687898089172,0.19745222929936307,0.08439490445859872,0.025477707006369428,D
13394,2023-04-03 00:00:00+00:00,Tlajomulco,1409700010532,11F,,,2,Propia,No quiso responder,1,0,0,En la cochera de la casa,Cónyuge,No,No,54,Preparatoria Completa,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,27.0,0,22,,27.0,49,Hombres,0.0710344827010281,0.5027313314569796,0.4222961351218599,0.0026926040989757,0.0012454466211568,0.164513079078041,0.6947554520586807,0.1407314688632782,0.3949977628799498,0.4431729697315669,0.1337016656422411,0.0281276017462422,20.8319821930758,23.288509885982418,14.359672850038208,107.48016492909643,D+,0.0,0.1608724979199892,0.5164350659265187,0.2830189211723139,0.03955681559368236,0.00011669938749592634,0.0,1.0000000000000002,97,1,0532,0.009554140127388535,0.24522292993630573,0.20222929936305734,0.2356687898089172,0.19745222929936307,0.08439490445859872,0.025477707006369428,D
13356,2023-04-03 00:00:00+00:00,Tlajomulco,1409700010532,11F,,,1,Propia,No quiso responder,0,1,1,,Jefe del hogar,Sí,Sí,54,Preparatoria Completa,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,27.0,32,0,,27.0,61,Hombres,0.1950627457548548,0.7786444435982443,0.0090153221073913,0.0092062482327828,0.008071240306726,0.0968217614508034,0.6890639817711931,0.2141142567780034,0.4182863805019964,0.3262588284098205,0.1866787863118784,0.0687760047763046,12.874974716721097,26.600905631074795,15.247555322899933,113.72343567069582,D+,0.0,0.1312395487009749,0.5155781201977349,0.2950848391163865,0.05366916032069106,0.0044283316642117114,0.0,0.999999999999999,97,1,0532,0.009554140127388535,0.24522292993630573,0.20222929936305734,0.2356687898089172,0.19745222929936307,0.08439490445859872,0.025477707006369428,D
13328,2023-04-03 00:00:00+00:00,Tlajomulco,1409700010532,11F,,,3,Rentada,No sabe,0,0,0,,Jefe del hogar,Sí,No,54,Secundaria Completa,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,18.0,32,0,,18.0,49,Mujeres,0.0621667165596723,0.3692955285257925,0.4121614647601849,0.1517529801760789,0.0046233099782713,0.1114547774503568,0.7987937825557446,0.0897514399938987,0.150249506109949,0.6539120801185503,0.1735330051982367,0.0223054085732639,25.579097332226812,23.389368461051113,16.543154529878525,115.51162032315644,D+,0.0,0.09400587673887953,0.4056445531773556,0.42669725425306976,0.07299591219761295,0.000656403633081934,0.0,0.9999999999999997,97,1,0532,0.009554140127388535,0.24522292993630573,0.20222929936305734,0.2356687898089172,0.19745222929936307,0.08439490445859872,0.025477707006369428,D+
13345,2023-04-03 00:00:00+00:00,Tlajomulco,1409700010532,11F,,,3,Propia,No quiso responder,0,0,0,,Jefe del hogar,Sí,No,54,Secundaria Completa,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,18.0,32,0,,18.0,64,Mujeres,0.1067483166794914,0.4208570606411924,0.3856585964362964,0.0843504586278729,0.0023855676151465,0.1421373180753681,0.6530503531462449,0.2048123287783869,0.0826258831359375,0.5470342975678779,0.3078527824211844,0.062487036875,22.29391312054917,25.299387928094063,18.801607784281973,116.39490883292521,C-,0.0,0.11967861719647317,0.37963457064901046,0.38309552665481866,0.11606353540808513,0.0015277500916118824,0.0,0.9999999999999993,97,1,0532,0.009554140127388535,0.24522292993630573,0.20222929936305734,0.2356687898089172,0.19745222929936307,0.08439490445859872,0.025477707006369428,D+
13322,2023-04-03 00:00:00+00:00,Tlajomulco,1409700010532,11F,Calles inundadas,El tiempo de duración de viaje,4,Propia,No quiso responder,0,0,1,En la cochera de la casa,Cónyuge,Sí,No,54,Preparatoria Completa,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,27.0,32,0,,27.0,40,Hombres,0.0050974986184652,0.2725898923922524,0.456368290812225,0.2173094459845219,0.0486348721925356,0.1971485726947891,0.6578571546583037,0.1449942726469072,0.1408743433516947,0.522665745554956,0.2888297003987841,0.0476302106945651,31.199227120095443,22.60330252620393,17.945726227489757,130.74825587378913,C-,0.0,0.037136490561456376,0.23177852424413292,0.4407155200657499,0.24233112331748785,0.048038341811173176,0.0,1.0000000000000002,97,1,0532,0.009554140127388535,0.24522292993630573,0.20222929936305734,0.2356687898089172,0.19745222929936307,0.08439490445859872,0.025477707006369428,C-
13334,2023-04-03 00:00:00+00:00,Tlajomulco,1409700010532,11F,Falta de cruces peatonales,El sobrecupo de personas en las unidades del transporte,4,Propia,No quiso responder,0,0,0,,Jefe del hogar,Sí,No,54,Carrera técnica,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,23.0,32,0,,23.0,68,Mujeres,0.0604537181125685,0.3333913143323201,0.4054636100353168,0.1645648220305716,0.0361265354892226,0.0746658368407429,0.587793509317151,0.337540653842106,0.0656035842173837,0.4132515624332629,0.4199575894133033,0.10118726393605,27.343942104328505,29.971454954190605,20.453828264544157,132.76922532306327,C-,0.0,0.031205199202076844,0.1569305250983861,0.4126082488710639,0.35596494792983524,0.043291078898637175,0.0,0.9999999999999992,97,1,0532,0.009554140127388535,0.24522292993630573,0.20222929936305734,0.2356687898089172,0.19745222929936307,0.08439490445859872,0.025477707006369428,C-
13325,2023-04-03 00:00:00+00:00,Tlajomulco,1409700010532,11F,Falta de señalamientos,Poca frecuencia de paso en la noche,2,Propia,No quiso responder,1,0,0,"En la calle, afuera de la casa",Hijo,Sí,No,54,Secundaria Completa,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,18.0,32,22,,18.0,70,Mujeres,0.3506883910966423,0.5229667820163694,0.1213490483094637,0.002394988994831,0.0026007895826934,0.0249595423624423,0.5821185825377948,0.3929218750997629,0.2030359240597791,0.48683100868154,0.2399902910306262,0.0701427762280547,11.875139886145448,32.43817411059593,17.417919355415656,133.73123335215703,C-,0.0,0.006038420269369505,0.15629797062393577,0.45915843041199644,0.3604504987814612,0.017737752723790634,0.00031692718944629225,0.9999999999999999,97,1,0532,0.009554140127388535,0.24522292993630573,0.20222929936305734,0.2356687898089172,0.19745222929936307,0.08439490445859872,0.025477707006369428,C
13363,2023-04-03 00:00:00+00:00,Tlajomulco,1409700010532,11F,,,4,Propia,No quiso responder,1,0,0,En la cochera de la casa,Jefe del hogar,Sí,No,54,Preparatoria Completa,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,27.0,32,22,,27.0,38,Hombres,0.0078265031772781,0.3837576706019248,0.5357320941547418,0.0622375761593962,0.0104461559066592,0.0813624821640094,0.6882969061668395,0.2303406116691511,0.0980889193281326,0.540684328208441,0.2998379333440533,0.0613888191193731,25.864203991464308,27.34513449645425,18.596213218037335,152.8055517059559,C,0.0,6.246142744745723e-05,0.0210474447449605,0.2264485586078997,0.573623334278679,0.17576798562922663,0.0030502153117867225,0.9999999999999999,97,1,0532,0.009554140127388535,0.24522292993630573,0.20222929936305734,0.2356687898089172,0.19745222929936307,0.08439490445859872,0.025477707006369428,C
13370,2023-04-03 00:00:00+00:00,Tlajomulco,1409700010532,11F,,,3,Propia,No quiso responder,1,0,0,En la cochera de la casa,Hijo,Sí,No,54,Preparatoria Completa,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,27.0,32,22,,27.0,40,Hombres,0.0184231506652667,0.3431675566290715,0.5463262604088663,0.0885784670344986,0.003504565262297,0.0736163084284956,0.6849817924066757,0.2414018991648285,0.1238249357771517,0.5597350282986504,0.2703144465785442,0.0461255893456537,26.372015386697985,27.78545227850716,17.9099255159416,153.06739318114674,C,0.0,0.00016793686849661134,0.020019508985741855,0.21945262322954437,0.5798825344238464,0.17874984081054784,0.0017275556818227168,0.9999999999999999,97,1,0532,0.009554140127388535,0.24522292993630573,0.20222929936305734,0.2356687898089172,0.19745222929936307,0.08439490445859872,0.025477707006369428,C+
10059,2023-03-17 00:00:00+00:00,Tlajomulco,1409700010918,17,Insuficiente transporte público,Poca frecuencia de paso en el día,2,Propia,No quiso responder,0,0,1,,Hijo,No,Sí,15,No estudió,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,74,Mujeres,0.1686669139520802,0.6196490555416704,0.2006717773898028,0.0057724908765665,0.0052397622398805,0.5568872080379876,0.4016522465109251,0.0414605454510872,0.4993992906217843,0.4017776650717261,0.0744641387737646,0.0243589055327249,16.100721009163717,11.588299552463305,12.990261273739444,40.67928183536647,E,0.7250538419672803,0.2725573577863713,0.0020966406317097664,0.00029215961463893405,0.0,0.0,0.0,1.0000000000000004,97,1,0918,0.05622489959839357,0.25167336010709507,0.19812583668005354,0.14859437751004015,0.17804551539491298,0.11646586345381527,0.050870147255689425,E
9955,2023-03-17 00:00:00+00:00,Tlajomulco,1409700010918,17,Congestionamiento,Conducción del/ de la chofer,2,Propia,"$7,001 y $10,000",0,0,0,,Cónyuge,No,Sí,15,Primaria Completa,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0,0,"$7,001 y $10,000",11.0,86,Hombres,0.4911169590904636,0.3359510245592532,0.168783770164544,0.0032822738541061,0.0008659723316331,0.3487984220918165,0.5581282344233421,0.0930733434848412,0.4417266433813734,0.4132215147622811,0.1168494238884453,0.0282024179679,10.47537115300817,17.76952476994775,13.852220931542975,53.09711685449889,D,0.3925629806066566,0.5825995590345227,0.024073166888684664,0.0007526024453976584,1.1691024737899253e-05,0.0,0.0,0.9999999999999994,97,1,0918,0.05622489959839357,0.25167336010709507,0.19812583668005354,0.14859437751004015,0.17804551539491298,0.11646586345381527,0.050870147255689425,E
10144,2023-03-17 00:00:00+00:00,Tlajomulco,1409700010918,17,Falta de ciclovías,El sobrecupo de personas en las unidades del transporte,2,Propia,"$7,001 y $10,000",0,0,0,,Jefe del hogar,No,No,15,Primaria Completa,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0,0,"$7,001 y $10,000",11.0,39,Hombres,0.0560995500142103,0.5824031363141635,0.3463148078260489,0.0091107836530692,0.0060717221925084,0.5704687058153493,0.4081450046642912,0.0213862895203594,0.5800499400700357,0.3443739664097134,0.0633053766396272,0.0122707168806235,20.261277189104167,10.800635719399883,12.06237496264671,54.124287871150756,D,0.35241745007314806,0.632874194102397,0.01421850861368252,0.00048003353344969673,9.813677322577195e-06,0.0,0.0,0.9999999999999999,97,1,0918,0.05622489959839357,0.25167336010709507,0.19812583668005354,0.14859437751004015,0.17804551539491298,0.11646586345381527,0.050870147255689425,E
10145,2023-03-17 00:00:00+00:00,Tlajomulco,1409700010918,17,Pavimento deteriorado,Poca frecuencia de paso en el día,3,Rentada,"$3,001 y $7,000",0,0,1,,Cónyuge,No,Sí,15,Secundaria Completa,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,18.0,0,0,"$3,001 y $7,000",18.0,19,Hombres,0.0361700275266946,0.6549355816364097,0.286398691163362,0.0217374036809919,0.000758295992541,0.5839693002674607,0.4098387880447268,0.0061919116878123,0.7342709834204614,0.2305740221549101,0.0274553306567938,0.0076996637678346,19.748569775481005,10.127150762400625,10.468669398176017,58.344389936057645,D,0.30179050149587894,0.6816560972862354,0.016200589500765934,0.00035052769459296165,2.2840225255294794e-06,0.0,0.0,0.9999999999999989,97,1,0918,0.05622489959839357,0.25167336010709507,0.19812583668005354,0.14859437751004015,0.17804551539491298,0.11646586345381527,0.050870147255689425,D
10140,2023-03-17 00:00:00+00:00,Tlajomulco,1409700010918,17,Insuficiente transporte público,Trato del/de la chofer,1,Rentada,"$7,001 y $10,000",0,0,0,,Jefe del hogar,No,Sí,15,Secundaria Completa,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,18.0,0,0,"$7,001 y $10,000",18.0,67,Hombres,0.3790527550198536,0.6004221377529889,0.0140166503614182,0.0054921464869508,0.0010163103787882,0.1311404153402165,0.8099022957748557,0.0589572888849276,0.7644520735829892,0.1864346145195264,0.0393741941548179,0.0097391177426664,9.75548189900462,22.208647676188136,10.355202848457296,60.31933242365005,D,0.10941766961298545,0.8749491915945499,0.014971628440141103,0.0006442430321354321,1.7267320187584196e-05,0.0,0.0,0.9999999999999994,97,1,0918,0.05622489959839357,0.25167336010709507,0.19812583668005354,0.14859437751004015,0.17804551539491298,0.11646586345381527,0.050870147255689425,D
10137,2023-03-17 00:00:00+00:00,Tlajomulco,1409700010918,17,Congestionamiento,El tiempo de duración de viaje,2,Rentada,"$10,001 y $15,000",0,1,0,,Cónyuge,No,Sí,15,Primaria Completa,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0,0,"$10,001 y $15,000",11.0,40,Mujeres,0.0561371488158867,0.4167571924761679,0.5041013254729261,0.0178955089285514,0.0051088243064674,0.2784243818433756,0.6947904996592202,0.0267851184974041,0.6628307663640913,0.3017309255099576,0.0296481380884406,0.0057901700375105,23.013330670211108,17.933872561199284,11.027181694394969,62.97438492580535,D,0.15340597570417866,0.8222596576330541,0.023831937983415204,0.0004975792848087725,4.84939454260926e-06,0.0,0.0,0.9999999999999993,97,1,0918,0.05622489959839357,0.25167336010709507,0.19812583668005354,0.14859437751004015,0.17804551539491298,0.11646586345381527,0.050870147255689425,D
9975,2023-03-17 00:00:00+00:00,Tlajomulco,1409700010918,17,Pavimento deteriorado,La distancia a las paradas,1,Propia,No quiso responder,0,0,0,,Jefe del hogar,No,Sí,15,Carrera técnica,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,23.0,0,0,,23.0,69,Mujeres,0.6825707786682716,0.3096199799305548,0.0045743474301925,0.0021336987847999,0.0011011951861817,0.1603645995827901,0.6963673788129183,0.1432680216042916,0.614229519104748,0.2583616198031235,0.0951550673824388,0.0322537937096896,4.95142751975218,23.446414106911742,12.36346508557656,63.76130671224048,D,0.13642745897500005,0.839449668391647,0.021014022481655344,0.003038128976394151,7.072117530394876e-05,0.0,0.0,1.0000000000000004,97,1,0918,0.05622489959839357,0.25167336010709507,0.19812583668005354,0.14859437751004015,0.17804551539491298,0.11646586345381527,0.050870147255689425,D
10130,2023-03-17 00:00:00+00:00,Tlajomulco,1409700010918,17,Congestionamiento,Conducción del/ de la chofer,3,Propia,No quiso responder,0,0,1,,Cónyuge,No,No,15,Primaria Completa,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0,0,,11.0,66,Hombres,0.0676566132421101,0.4184487573623772,0.3586115828216007,0.1496021570732318,0.0056808895006808,0.4388710820164508,0.4944416064979126,0.0666873114856366,0.1818465484918454,0.5727191764961528,0.2130508009171277,0.032383474094874,24.621923912815475,15.000902195774826,16.767769604920247,67.39059571351055,D,0.17434797328678175,0.7148516765842201,0.10079530707221994,0.009912061938949168,9.298111782952768e-05,0.0,0.0,1.0000000000000007,97,1,0918,0.05622489959839357,0.25167336010709507,0.19812583668005354,0.14859437751004015,0.17804551539491298,0.11646586345381527,0.050870147255689425,D
10091,2023-03-17 00:00:00+00:00,Tlajomulco,1409700010918,17,Falta de cruces peatonales,Poca frecuencia de paso en la noche,1,Rentada,"$3,001 y $7,000",0,1,0,,Jefe del hogar,No,Sí,15,Preparatoria Completa,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,27.0,0,0,"$3,001 y $7,000",27.0,28,Hombres,0.0347125250680659,0.9459407992440316,0.0177244455314007,0.0012300607260861,0.0003921694304161,0.3091275096757437,0.670748708219205,0.0201237821050514,0.8720377499751596,0.1049846907702862,0.0185804737905128,0.0043970854640411,14.819074928789242,17.043786756198337,9.242695157947482,68.10555684293506,D,0.010484033513567474,0.9645454057699575,0.024526032756648115,0.0004349106124942646,9.61734733279955e-06,0.0,0.0,1.0000000000000002,97,1,0918,0.05622489959839357,0.25167336010709507,0.19812583668005354,0.14859437751004015,0.17804551539491298,0.11646586345381527,0.050870147255689425,D
10113,2023-03-17 00:00:00+00:00,Tlajomulco,1409700010918,17,Insuficiente transporte público,Trato del/de la chofer,4,Propia,"$3,001 y $7,000",0,0,0,,Jefe del hogar,No,No,15,Secundaria Completa,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,18.0,0,0,"$3,001 y $7,000",18.0,58,Hombres,0.0205433866364525,0.4419892047605363,0.3832045666587197,0.1054618929762865,0.0488009489680046,0.7019251841330036,0.2770293168543277,0.0210454990126686,0.241947281748056,0.5251672332398337,0.1969984068075778,0.0358870782045324,26.33728460178583,7.63784205809929,16.21460225174869,68.18972891163381,D,0.0889649678000019,0.7965753384998528,0.0980381809427164,0.015563310744374228,0.000858202013054147,0.0,0.0,0.9999999999999997,97,1,0918,0.05622489959839357,0.25167336010709507,0.19812583668005354,0.14859437751004015,0.17804551539491298,0.11646586345381527,0.050870147255689425,D
10123,2023-03-17 00:00:00+00:00,Tlajomulco,1409700010918,17,Congestionamiento,El sobrecupo de personas en las unidades del transporte,3,Propia,"$10,001 y $15,000",1,1,0,En la cochera de la casa,Nieto,No,No,15,No estudió,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22,"$10,001 y $15,000",0.0,84,Hombres,0.0785462667671021,0.3961215995931537,0.3991232884537261,0.1135722914291336,0.0126365537568844,0.2868733465867435,0.5713616256161382,0.1417650277971182,0.1630007619497416,0.5389913851789447,0.2504883322913415,0.0475195205799722,24.30980112087292,20.37563532125187,17.460212892012354,84.14564933413715,D,0.03998495451217156,0.693357359282192,0.1733571584445898,0.09103601762115154,0.002264510139894959,0.0,0.0,0.9999999999999998,97,1,0918,0.05622489959839357,0.25167336010709507,0.19812583668005354,0.14859437751004015,0.17804551539491298,0.11646586345381527,0.050870147255689425,D
10067,2023-03-17 00:00:00+00:00,Tlajomulco,1409700010918,17,Falta de cruces peatonales,Falta de información de rutas,2,Propia,"$7,001 y $10,000",1,0,0,,Jefe del hogar,No,No,15,Secundaria Completa,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,18.0,0,22,"$7,001 y $10,000",18.0,89,Hombres,0.4995843595231556,0.3059992260289694,0.1913697980452655,0.0024868316161721,0.0005597847864373,0.1376038563029878,0.674908594478005,0.187487549219007,0.4142427190143254,0.4135111179563525,0.1406005832486118,0.0316455797807101,10.670993256154368,25.009721080765452,14.317192190365652,89.99790652728547,D,0.0,0.5448443355702923,0.3577764347581342,0.09035351404787036,0.007007637927669469,1.8077696033342795e-05,0.0,0.9999999999999998,97,1,0918,0.05622489959839357,0.25167336010709507,0.19812583668005354,0.14859437751004015,0.17804551539491298,0.11646586345381527,0.050870147255689425,D
10150,2023-03-17 00:00:00+00:00,Tlajomulco,1409700010918,17,,Falta de cubiertas para espera en las paradas,5,Rentada,"$10,001 y $15,000",0,0,1,,Jefe del hogar,Sí,No,15,No estudió,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,"$10,001 y $15,000",0.0,61,Hombres,0.0362437698370027,0.1777667262011232,0.5523888960176017,0.1781692071574031,0.05543140078687,0.2478625970502605,0.6916721513600507,0.0604652515896887,0.1321891675647074,0.5944411025428686,0.2207924741319579,0.0525772557604659,31.36765564680212,19.441998457356583,17.550062544705458,100.35971664886416,D+,0.0011875180713402415,0.32836686163516815,0.450853223604231,0.19465456642412388,0.024761608465330882,0.00017622179980609573,0.0,1.0000000000000004,97,1,0918,0.05622489959839357,0.25167336010709507,0.19812583668005354,0.14859437751004015,0.17804551539491298,0.11646586345381527,0.050870147255689425,D
9931,2023-03-17 00:00:00+00:00,Tlajomulco,1409700010918,17,Vialidades insuficientes,Poca frecuencia de paso en la noche,1,Rentada,No quiso responder,0,0,0,,Jefe del hogar,Sí,No,15,,0.0553863283742777,0.3114914492334263,0.2656891248847881,0.0753306655275281,0.1312390667007801,0.1543369027142931,0.0065264625649063,,23.14549687570842,32,0,,23.14549687570842,67,Hombres,0.4634283496600703,0.5213337893062376,0.0070869144199292,0.0059111672646405,0.0022397793491222,0.032035003617123,0.800759637306958,0.1672053590759189,0.5752247751461118,0.2993900432629624,0.1000451900526549,0.0253399915382708,8.448241421081294,27.076883171935183,12.604003183864677,103.27462465258957,D+,0.00047298518111663583,0.3867448160485916,0.36913743466896437,0.1745904157984996,0.058878713487270286,0.009977907816933513,0.00019772699862342265,0.9999999999999996,97,1,0918,0.05622489959839357,0.25167336010709507,0.19812583668005354,0.14859437751004015,0.17804551539491298,0.11646586345381527,0.050870147255689425,D
